Level,Date and Time,Source,Event ID,Task Category, Description
Information,2023/04/02 17:42:50,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-02 08:42:50.458
ProcessGuid: {22a2695c-400a-6429-39e8-000000006e00}
ProcessId: 12896
Image: C:\Program Files\Splunk\bin\btool.exe
FileVersion: 9.0.4.1
Description: btool
Product: splunk Application
Company: Splunk Inc.
OriginalFileName: btool.exe
CommandLine: btool server list
CurrentDirectory: C:\WINDOWS\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {22a2695c-0147-6428-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=84FDBDECB36A65AA09F3BB79E68C79C1571AC4F1A94056B2A24D42928A8083DB
ParentProcessGuid: {22a2695c-4009-6429-33e8-000000006e00}
ParentProcessId: 23288
ParentImage: C:\Program Files\Splunk\bin\python3.exe
ParentCommandLine: ""C:\Program Files\Splunk\bin\Python3.exe"" ""C:\Program Files\Splunk\etc\apps\splunk_assist\bin\instance_id_modular_input.py""
ParentUser: NT AUTHORITY\SYSTEM"
Information,2023/04/02 17:42:50,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-02 08:42:50.340
ProcessGuid: {22a2695c-400a-6429-36e8-000000006e00}
ProcessId: 24592
Image: C:\Program Files\Splunk\bin\splunkd.exe
User: NT AUTHORITY\SYSTEM"
Information,2023/04/02 17:42:50,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-02 08:42:50.293
ProcessGuid: {22a2695c-400a-6429-38e8-000000006e00}
ProcessId: 26632
Image: C:\Program Files\Splunk\bin\splunkd.exe
FileVersion: 9.0.4.1
Description: splunkd service
Product: splunk Application
Company: Splunk Inc.
OriginalFileName: splunkd.exe
CommandLine: ""C:\Program Files\Splunk\bin\splunkd"" local-rest-uri -p 8089
CurrentDirectory: C:\WINDOWS\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {22a2695c-0147-6428-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=DDC68D8B83CE3833A4DCCCD17EAD4CF9D0517B64BFC681EA7C74108EF606C3E4
ParentProcessGuid: {22a2695c-4009-6429-35e8-000000006e00}
ParentProcessId: 3444
ParentImage: C:\Program Files\Splunk\bin\python3.exe
ParentCommandLine: ""C:\Program Files\Splunk\bin\Python3.exe"" ""C:\Program Files\Splunk\etc\apps\splunk_assist\bin\uiassets_modular_input.py""
ParentUser: NT AUTHORITY\SYSTEM"
Information,2023/04/02 17:42:50,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-02 08:42:50.225
ProcessGuid: {22a2695c-400a-6429-37e8-000000006e00}
ProcessId: 21776
Image: C:\Program Files\Splunk\bin\splunkd.exe
FileVersion: 9.0.4.1
Description: splunkd service
Product: splunk Application
Company: Splunk Inc.
OriginalFileName: splunkd.exe
CommandLine: ""C:\Program Files\Splunk\bin\splunkd"" local-rest-uri -p 8089
CurrentDirectory: C:\WINDOWS\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {22a2695c-0147-6428-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=DDC68D8B83CE3833A4DCCCD17EAD4CF9D0517B64BFC681EA7C74108EF606C3E4
ParentProcessGuid: {22a2695c-4009-6429-34e8-000000006e00}
ParentProcessId: 9568
ParentImage: C:\Program Files\Splunk\bin\python3.exe
ParentCommandLine: ""C:\Program Files\Splunk\bin\Python3.exe"" ""C:\Program Files\Splunk\etc\apps\splunk_assist\bin\supervisor_modular_input.py""
ParentUser: NT AUTHORITY\SYSTEM"
Information,2023/04/02 17:42:50,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-02 08:42:50.084
ProcessGuid: {22a2695c-400a-6429-36e8-000000006e00}
ProcessId: 24592
Image: C:\Program Files\Splunk\bin\splunkd.exe
FileVersion: 9.0.4.1
Description: splunkd service
Product: splunk Application
Company: Splunk Inc.
OriginalFileName: splunkd.exe
CommandLine: ""C:\Program Files\Splunk\bin\splunkd"" local-rest-uri -p 8089
CurrentDirectory: C:\WINDOWS\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {22a2695c-0147-6428-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=DDC68D8B83CE3833A4DCCCD17EAD4CF9D0517B64BFC681EA7C74108EF606C3E4
ParentProcessGuid: {22a2695c-4009-6429-33e8-000000006e00}
ParentProcessId: 23288
ParentImage: C:\Program Files\Splunk\bin\python3.exe
ParentCommandLine: ""C:\Program Files\Splunk\bin\Python3.exe"" ""C:\Program Files\Splunk\etc\apps\splunk_assist\bin\instance_id_modular_input.py""
ParentUser: NT AUTHORITY\SYSTEM"
Information,2023/04/02 17:42:49,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-02 08:42:49.731
ProcessGuid: {22a2695c-4009-6429-35e8-000000006e00}
ProcessId: 3444
Image: C:\Program Files\Splunk\bin\python3.exe
FileVersion: 3.7.11
Description: Python
Product: Python
Company: Python Software Foundation
OriginalFileName: python.exe
CommandLine: ""C:\Program Files\Splunk\bin\Python3.exe"" ""C:\Program Files\Splunk\etc\apps\splunk_assist\bin\uiassets_modular_input.py""
CurrentDirectory: C:\WINDOWS\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {22a2695c-0147-6428-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=B89B21E387AE0C72F4443C172C2792048C5645CCCC7C7F2A296878D20DEB2ABF
ParentProcessGuid: {00000000-0000-0000-0000-000000000000}
ParentProcessId: 4840
ParentImage: -
ParentCommandLine: -
ParentUser: -"
Information,2023/04/02 17:42:49,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-02 08:42:49.668
ProcessGuid: {22a2695c-4009-6429-34e8-000000006e00}
ProcessId: 9568
Image: C:\Program Files\Splunk\bin\python3.exe
FileVersion: 3.7.11
Description: Python
Product: Python
Company: Python Software Foundation
OriginalFileName: python.exe
CommandLine: ""C:\Program Files\Splunk\bin\Python3.exe"" ""C:\Program Files\Splunk\etc\apps\splunk_assist\bin\supervisor_modular_input.py""
CurrentDirectory: C:\WINDOWS\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {22a2695c-0147-6428-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=B89B21E387AE0C72F4443C172C2792048C5645CCCC7C7F2A296878D20DEB2ABF
ParentProcessGuid: {00000000-0000-0000-0000-000000000000}
ParentProcessId: 4840
ParentImage: -
ParentCommandLine: -
ParentUser: -"
Information,2023/04/02 17:42:49,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-02 08:42:49.606
ProcessGuid: {22a2695c-4009-6429-33e8-000000006e00}
ProcessId: 23288
Image: C:\Program Files\Splunk\bin\python3.exe
FileVersion: 3.7.11
Description: Python
Product: Python
Company: Python Software Foundation
OriginalFileName: python.exe
CommandLine: ""C:\Program Files\Splunk\bin\Python3.exe"" ""C:\Program Files\Splunk\etc\apps\splunk_assist\bin\instance_id_modular_input.py""
CurrentDirectory: C:\WINDOWS\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {22a2695c-0147-6428-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=B89B21E387AE0C72F4443C172C2792048C5645CCCC7C7F2A296878D20DEB2ABF
ParentProcessGuid: {00000000-0000-0000-0000-000000000000}
ParentProcessId: 4840
ParentImage: -
ParentCommandLine: -
ParentUser: -"
Information,2023/04/02 17:42:49,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-02 08:42:49.515
ProcessGuid: {22a2695c-4009-6429-32e8-000000006e00}
ProcessId: 17772
Image: C:\Windows\System32\conhost.exe
User: DESKTOP-61BPDT0\iniad"
Information,2023/04/02 17:42:49,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-02 08:42:49.511
ProcessGuid: {22a2695c-4009-6429-31e8-000000006e00}
ProcessId: 23636
Image: C:\Windows\System32\lxss\wslhost.exe
User: DESKTOP-61BPDT0\iniad"
Information,2023/04/02 17:42:49,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-02 08:42:49.504
ProcessGuid: {22a2695c-4009-6429-30e8-000000006e00}
ProcessId: 13616
Image: C:\Windows\System32\wsl.exe
User: DESKTOP-61BPDT0\iniad"
Information,2023/04/02 17:42:49,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-02 08:42:49.414
ProcessGuid: {22a2695c-4009-6429-32e8-000000006e00}
ProcessId: 17772
Image: C:\Windows\System32\conhost.exe
FileVersion: 10.0.19041.2546 (WinBuild.160101.0800)
Description: Console Window Host
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: CONHOST.EXE
CommandLine: \??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1
CurrentDirectory: C:\WINDOWS
User: DESKTOP-61BPDT0\iniad
LogonGuid: {22a2695c-014a-6428-81ce-030000000000}
LogonId: 0x3CE81
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA256=A26A1FFB81A61281FFA55CB7778CC3FB0FF981704DE49F75F51F18B283FBA7A2
ParentProcessGuid: {22a2695c-4009-6429-31e8-000000006e00}
ParentProcessId: 23636
ParentImage: C:\Windows\System32\lxss\wslhost.exe
ParentCommandLine: C:\WINDOWS\system32\lxss\wslhost.exe {95147f4a-eee3-4770-bd10-0bb18962c0ea} 792 812 816 {1bd0db17-f179-4a8d-ab5a-afeaeb38f5d5}
ParentUser: DESKTOP-61BPDT0\iniad"
Information,2023/04/02 17:42:49,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-02 08:42:49.409
ProcessGuid: {22a2695c-4009-6429-31e8-000000006e00}
ProcessId: 23636
Image: C:\Windows\System32\lxss\wslhost.exe
FileVersion: 10.0.19041.2311 (WinBuild.160101.0800)
Description: Microsoft Windows Subsystem for Linux Background Host
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: wslhost.exe
CommandLine: C:\WINDOWS\system32\lxss\wslhost.exe {95147f4a-eee3-4770-bd10-0bb18962c0ea} 792 812 816 {1bd0db17-f179-4a8d-ab5a-afeaeb38f5d5}
CurrentDirectory: C:\Users\iniad\AppData\Roaming\Docker\
User: DESKTOP-61BPDT0\iniad
LogonGuid: {22a2695c-014a-6428-81ce-030000000000}
LogonId: 0x3CE81
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA256=D9E607F64643812EDB102CE26AF0BB0E9BEB180E44F0F28F791941BF2208CA78
ParentProcessGuid: {22a2695c-4009-6429-30e8-000000006e00}
ParentProcessId: 13616
ParentImage: C:\Windows\System32\wsl.exe
ParentCommandLine: C:\WINDOWS\system32\wsl.exe  -d docker-desktop cat /proc/stat
ParentUser: DESKTOP-61BPDT0\iniad"
Information,2023/04/02 17:42:49,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-02 08:42:49.369
ProcessGuid: {22a2695c-4009-6429-2fe8-000000006e00}
ProcessId: 26188
Image: C:\Windows\System32\conhost.exe
User: DESKTOP-61BPDT0\iniad"
Information,2023/04/02 17:42:49,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-02 08:42:49.365
ProcessGuid: {22a2695c-4009-6429-2ee8-000000006e00}
ProcessId: 25844
Image: C:\Windows\System32\lxss\wslhost.exe
User: DESKTOP-61BPDT0\iniad"
Information,2023/04/02 17:42:49,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-02 08:42:49.363
ProcessGuid: {22a2695c-4009-6429-30e8-000000006e00}
ProcessId: 13616
Image: C:\Windows\System32\wsl.exe
FileVersion: 10.0.19041.2311 (WinBuild.160101.0800)
Description: Microsoft Windows Subsystem for Linux Launcher
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: wsl.exe
CommandLine: C:\WINDOWS\system32\wsl.exe  -d docker-desktop cat /proc/stat
CurrentDirectory: C:\Users\iniad\AppData\Roaming\Docker\
User: DESKTOP-61BPDT0\iniad
LogonGuid: {22a2695c-014a-6428-81ce-030000000000}
LogonId: 0x3CE81
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA256=070F414025D984C0799A616B459FEBC99EBC7B6F9D6C3B76E0D4E2E1F22266C2
ParentProcessGuid: {22a2695c-2190-6429-055d-000000006e00}
ParentProcessId: 16796
ParentImage: C:\Program Files\Docker\Docker\resources\com.docker.backend.exe
ParentCommandLine: ""C:\Program Files\Docker\Docker\resources\com.docker.backend.exe"" -addr unix:\\.\pipe\dockerBackendApiServer -native-api
ParentUser: DESKTOP-61BPDT0\iniad"
Information,2023/04/02 17:42:49,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-02 08:42:49.355
ProcessGuid: {22a2695c-4009-6429-2de8-000000006e00}
ProcessId: 6280
Image: C:\Windows\System32\wsl.exe
User: DESKTOP-61BPDT0\iniad"
Information,2023/04/02 17:42:49,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-02 08:42:49.277
ProcessGuid: {22a2695c-4009-6429-2fe8-000000006e00}
ProcessId: 26188
Image: C:\Windows\System32\conhost.exe
FileVersion: 10.0.19041.2546 (WinBuild.160101.0800)
Description: Console Window Host
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: CONHOST.EXE
CommandLine: \??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1
CurrentDirectory: C:\WINDOWS
User: DESKTOP-61BPDT0\iniad
LogonGuid: {22a2695c-014a-6428-81ce-030000000000}
LogonId: 0x3CE81
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA256=A26A1FFB81A61281FFA55CB7778CC3FB0FF981704DE49F75F51F18B283FBA7A2
ParentProcessGuid: {22a2695c-4009-6429-2ee8-000000006e00}
ParentProcessId: 25844
ParentImage: C:\Windows\System32\lxss\wslhost.exe
ParentCommandLine: C:\WINDOWS\system32\lxss\wslhost.exe {95147f4a-eee3-4770-bd10-0bb18962c0ea} 784 804 764 {1bd0db17-f179-4a8d-ab5a-afeaeb38f5d5}
ParentUser: DESKTOP-61BPDT0\iniad"
Information,2023/04/02 17:42:49,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-02 08:42:49.273
ProcessGuid: {22a2695c-4009-6429-2ee8-000000006e00}
ProcessId: 25844
Image: C:\Windows\System32\lxss\wslhost.exe
FileVersion: 10.0.19041.2311 (WinBuild.160101.0800)
Description: Microsoft Windows Subsystem for Linux Background Host
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: wslhost.exe
CommandLine: C:\WINDOWS\system32\lxss\wslhost.exe {95147f4a-eee3-4770-bd10-0bb18962c0ea} 784 804 764 {1bd0db17-f179-4a8d-ab5a-afeaeb38f5d5}
CurrentDirectory: C:\Users\iniad\AppData\Roaming\Docker\
User: DESKTOP-61BPDT0\iniad
LogonGuid: {22a2695c-014a-6428-81ce-030000000000}
LogonId: 0x3CE81
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA256=D9E607F64643812EDB102CE26AF0BB0E9BEB180E44F0F28F791941BF2208CA78
ParentProcessGuid: {22a2695c-4009-6429-2de8-000000006e00}
ParentProcessId: 6280
ParentImage: C:\Windows\System32\wsl.exe
ParentCommandLine: C:\WINDOWS\system32\wsl.exe  -d docker-desktop cat /proc/meminfo
ParentUser: DESKTOP-61BPDT0\iniad"
Information,2023/04/02 17:42:49,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-02 08:42:49.228
ProcessGuid: {22a2695c-4009-6429-2de8-000000006e00}
ProcessId: 6280
Image: C:\Windows\System32\wsl.exe
FileVersion: 10.0.19041.2311 (WinBuild.160101.0800)
Description: Microsoft Windows Subsystem for Linux Launcher
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: wsl.exe
CommandLine: C:\WINDOWS\system32\wsl.exe  -d docker-desktop cat /proc/meminfo
CurrentDirectory: C:\Users\iniad\AppData\Roaming\Docker\
User: DESKTOP-61BPDT0\iniad
LogonGuid: {22a2695c-014a-6428-81ce-030000000000}
LogonId: 0x3CE81
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA256=070F414025D984C0799A616B459FEBC99EBC7B6F9D6C3B76E0D4E2E1F22266C2
ParentProcessGuid: {22a2695c-2190-6429-055d-000000006e00}
ParentProcessId: 16796
ParentImage: C:\Program Files\Docker\Docker\resources\com.docker.backend.exe
ParentCommandLine: ""C:\Program Files\Docker\Docker\resources\com.docker.backend.exe"" -addr unix:\\.\pipe\dockerBackendApiServer -native-api
ParentUser: DESKTOP-61BPDT0\iniad"
Information,2023/04/02 17:42:46,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-02 08:42:46.709
ProcessGuid: {22a2695c-3f87-6429-c8e5-000000006e00}
ProcessId: 24560
Image: C:\Windows\System32\SearchFilterHost.exe
User: NT AUTHORITY\SYSTEM"
Information,2023/04/02 17:42:46,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-02 08:42:46.509
ProcessGuid: {22a2695c-4006-6429-2be8-000000006e00}
ProcessId: 23500
Image: C:\Windows\System32\conhost.exe
User: DESKTOP-61BPDT0\iniad"
Information,2023/04/02 17:42:46,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-02 08:42:46.504
ProcessGuid: {22a2695c-4006-6429-2ae8-000000006e00}
ProcessId: 16516
Image: C:\Windows\System32\cmd.exe
User: DESKTOP-61BPDT0\iniad"
Information,2023/04/02 17:42:46,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-02 08:42:45.744
ProcessGuid: {22a2695c-4005-6429-29e8-000000006e00}
ProcessId: 1136
Image: C:\Windows\System32\conhost.exe
User: DESKTOP-61BPDT0\iniad"
Information,2023/04/02 17:42:45,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-02 08:42:45.740
ProcessGuid: {22a2695c-4005-6429-28e8-000000006e00}
ProcessId: 22192
Image: C:\Windows\System32\lxss\wslhost.exe
User: DESKTOP-61BPDT0\iniad"
Information,2023/04/02 17:42:45,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-02 08:42:45.733
ProcessGuid: {22a2695c-4005-6429-27e8-000000006e00}
ProcessId: 23364
Image: C:\Windows\System32\wsl.exe
User: DESKTOP-61BPDT0\iniad"
Information,2023/04/02 17:42:45,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-02 08:42:45.632
ProcessGuid: {22a2695c-4005-6429-29e8-000000006e00}
ProcessId: 1136
Image: C:\Windows\System32\conhost.exe
FileVersion: 10.0.19041.2546 (WinBuild.160101.0800)
Description: Console Window Host
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: CONHOST.EXE
CommandLine: \??\C:\WINDOWS\system32\conhost.exe 0xffffffff -ForceV1
CurrentDirectory: C:\WINDOWS
User: DESKTOP-61BPDT0\iniad
LogonGuid: {22a2695c-014a-6428-81ce-030000000000}
LogonId: 0x3CE81
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA256=A26A1FFB81A61281FFA55CB7778CC3FB0FF981704DE49F75F51F18B283FBA7A2
ParentProcessGuid: {22a2695c-4005-6429-28e8-000000006e00}
ParentProcessId: 22192
ParentImage: C:\Windows\System32\lxss\wslhost.exe
ParentCommandLine: C:\WINDOWS\system32\lxss\wslhost.exe {95147f4a-eee3-4770-bd10-0bb18962c0ea} 792 812 772 {1bd0db17-f179-4a8d-ab5a-afeaeb38f5d5}
ParentUser: DESKTOP-61BPDT0\iniad"
Information,2023/04/02 17:42:45,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-02 08:42:45.626
ProcessGuid: {22a2695c-4005-6429-28e8-000000006e00}
ProcessId: 22192
Image: C:\Windows\System32\lxss\wslhost.exe
FileVersion: 10.0.19041.2311 (WinBuild.160101.0800)
Description: Microsoft Windows Subsystem for Linux Background Host
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: wslhost.exe
CommandLine: C:\WINDOWS\system32\lxss\wslhost.exe {95147f4a-eee3-4770-bd10-0bb18962c0ea} 792 812 772 {1bd0db17-f179-4a8d-ab5a-afeaeb38f5d5}
CurrentDirectory: C:\Users\iniad\AppData\Roaming\Docker\
User: DESKTOP-61BPDT0\iniad
LogonGuid: {22a2695c-014a-6428-81ce-030000000000}
LogonId: 0x3CE81
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA256=D9E607F64643812EDB102CE26AF0BB0E9BEB180E44F0F28F791941BF2208CA78
ParentProcessGuid: {22a2695c-4005-6429-27e8-000000006e00}
ParentProcessId: 23364
ParentImage: C:\Windows\System32\wsl.exe
ParentCommandLine: C:\WINDOWS\system32\wsl.exe  -d docker-desktop cat /proc/stat
ParentUser: DESKTOP-61BPDT0\iniad"
Information,2023/04/02 17:42:45,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-02 08:42:45.573
ProcessGuid: {22a2695c-4005-6429-27e8-000000006e00}
ProcessId: 23364
Image: C:\Windows\System32\wsl.exe
FileVersion: 10.0.19041.2311 (WinBuild.160101.0800)
Description: Microsoft Windows Subsystem for Linux Launcher
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: wsl.exe
CommandLine: C:\WINDOWS\system32\wsl.exe  -d docker-desktop cat /proc/stat
CurrentDirectory: C:\Users\iniad\AppData\Roaming\Docker\
User: DESKTOP-61BPDT0\iniad
LogonGuid: {22a2695c-014a-6428-81ce-030000000000}
LogonId: 0x3CE81
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA256=070F414025D984C0799A616B459FEBC99EBC7B6F9D6C3B76E0D4E2E1F22266C2
ParentProcessGuid: {22a2695c-2190-6429-055d-000000006e00}
ParentProcessId: 16796
ParentImage: C:\Program Files\Docker\Docker\resources\com.docker.backend.exe
ParentCommandLine: ""C:\Program Files\Docker\Docker\resources\com.docker.backend.exe"" -addr unix:\\.\pipe\dockerBackendApiServer -native-api
ParentUser: DESKTOP-61BPDT0\iniad"
