Level,Date and Time,Source,Event ID,Task Category
Information,4/15/2023 8:56:45 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:56:45.483
ProcessGuid: {2048537D-90FD-643A-DC00-000000000A00}
ProcessId: 708
Image: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe
FileVersion: 4.6.1586.0 built by: NETFXREL2
Description: .NET Runtime Optimization Service
Product: Microsoft® .NET Framework
Company: Microsoft Corporation
OriginalFileName: mscorsvw.exe
CommandLine: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe -StartupEvent 278 -InterruptEvent 0 -NGENProcess 248 -Pipe 214 -Comment ""NGen Worker Process""
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-8D03-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=CB11A32CB4BDEAC24DF1725B583B12FFC326712C5B021EC0595931C0A9245C74
ParentProcessGuid: {2048537D-90FC-643A-C900-000000000A00}
ParentProcessId: 4524
ParentImage: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe
ParentCommandLine: ""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe"" ExecuteQueuedItems /LegacyServiceBehavior
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:56:45 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-15 11:56:45.441
ProcessGuid: {2048537D-90FD-643A-DA00-000000000A00}
ProcessId: 4752
Image: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe
User: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:56:45 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:56:45.442
ProcessGuid: {2048537D-90FD-643A-DB00-000000000A00}
ProcessId: 3776
Image: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe
FileVersion: 4.6.1586.0 built by: NETFXREL2
Description: .NET Runtime Optimization Service
Product: Microsoft® .NET Framework
Company: Microsoft Corporation
OriginalFileName: mscorsvw.exe
CommandLine: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe -StartupEvent 224 -InterruptEvent 0 -NGENProcess 228 -Pipe 204 -Comment ""NGen Worker Process""
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-8D03-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=CB11A32CB4BDEAC24DF1725B583B12FFC326712C5B021EC0595931C0A9245C74
ParentProcessGuid: {2048537D-90FC-643A-C900-000000000A00}
ParentProcessId: 4524
ParentImage: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe
ParentCommandLine: ""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe"" ExecuteQueuedItems /LegacyServiceBehavior
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:56:45 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-15 11:56:45.410
ProcessGuid: {2048537D-90FD-643A-D900-000000000A00}
ProcessId: 4916
Image: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe
User: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:56:45 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:56:45.418
ProcessGuid: {2048537D-90FD-643A-DA00-000000000A00}
ProcessId: 4752
Image: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe
FileVersion: 4.6.1586.0 built by: NETFXREL2
Description: .NET Runtime Optimization Service
Product: Microsoft® .NET Framework
Company: Microsoft Corporation
OriginalFileName: mscorsvw.exe
CommandLine: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe -StartupEvent 194 -InterruptEvent 0 -NGENProcess 204 -Pipe 1ec -Comment ""NGen Worker Process""
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-8D03-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=CB11A32CB4BDEAC24DF1725B583B12FFC326712C5B021EC0595931C0A9245C74
ParentProcessGuid: {2048537D-90FC-643A-C900-000000000A00}
ParentProcessId: 4524
ParentImage: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe
ParentCommandLine: ""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe"" ExecuteQueuedItems /LegacyServiceBehavior
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:56:45 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-15 11:56:45.410
ProcessGuid: {2048537D-90FD-643A-D800-000000000A00}
ProcessId: 2164
Image: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe
User: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:56:45 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:56:45.392
ProcessGuid: {2048537D-90FD-643A-D900-000000000A00}
ProcessId: 4916
Image: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe
FileVersion: 4.6.1586.0 built by: NETFXREL2
Description: .NET Runtime Optimization Service
Product: Microsoft® .NET Framework
Company: Microsoft Corporation
OriginalFileName: mscorsvw.exe
CommandLine: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe -StartupEvent 1ec -InterruptEvent 0 -NGENProcess 194 -Pipe 1c8 -Comment ""NGen Worker Process""
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-8D03-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=CB11A32CB4BDEAC24DF1725B583B12FFC326712C5B021EC0595931C0A9245C74
ParentProcessGuid: {2048537D-90FC-643A-C900-000000000A00}
ParentProcessId: 4524
ParentImage: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe
ParentCommandLine: ""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe"" ExecuteQueuedItems /LegacyServiceBehavior
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:56:45 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-15 11:56:45.348
ProcessGuid: {2048537D-90FD-643A-D700-000000000A00}
ProcessId: 4276
Image: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe
User: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:56:45 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:56:45.354
ProcessGuid: {2048537D-90FD-643A-D800-000000000A00}
ProcessId: 2164
Image: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe
FileVersion: 4.6.1586.0 built by: NETFXREL2
Description: .NET Runtime Optimization Service
Product: Microsoft® .NET Framework
Company: Microsoft Corporation
OriginalFileName: mscorsvw.exe
CommandLine: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe -StartupEvent 214 -InterruptEvent 0 -NGENProcess 240 -Pipe 27c -Comment ""NGen Worker Process""
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-8D03-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=CB11A32CB4BDEAC24DF1725B583B12FFC326712C5B021EC0595931C0A9245C74
ParentProcessGuid: {2048537D-90FC-643A-C900-000000000A00}
ParentProcessId: 4524
ParentImage: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe
ParentCommandLine: ""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe"" ExecuteQueuedItems /LegacyServiceBehavior
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:56:45 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-15 11:56:45.332
ProcessGuid: {2048537D-90FD-643A-D600-000000000A00}
ProcessId: 5068
Image: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe
User: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:56:45 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:56:45.333
ProcessGuid: {2048537D-90FD-643A-D700-000000000A00}
ProcessId: 4276
Image: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe
FileVersion: 4.6.1586.0 built by: NETFXREL2
Description: .NET Runtime Optimization Service
Product: Microsoft® .NET Framework
Company: Microsoft Corporation
OriginalFileName: mscorsvw.exe
CommandLine: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe -StartupEvent 270 -InterruptEvent 0 -NGENProcess 244 -Pipe 258 -Comment ""NGen Worker Process""
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-8D03-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=CB11A32CB4BDEAC24DF1725B583B12FFC326712C5B021EC0595931C0A9245C74
ParentProcessGuid: {2048537D-90FC-643A-C900-000000000A00}
ParentProcessId: 4524
ParentImage: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe
ParentCommandLine: ""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe"" ExecuteQueuedItems /LegacyServiceBehavior
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:56:45 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-15 11:56:45.316
ProcessGuid: {2048537D-90FD-643A-D500-000000000A00}
ProcessId: 4664
Image: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe
User: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:56:45 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:56:45.312
ProcessGuid: {2048537D-90FD-643A-D600-000000000A00}
ProcessId: 5068
Image: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe
FileVersion: 4.6.1586.0 built by: NETFXREL2
Description: .NET Runtime Optimization Service
Product: Microsoft® .NET Framework
Company: Microsoft Corporation
OriginalFileName: mscorsvw.exe
CommandLine: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe -StartupEvent 258 -InterruptEvent 0 -NGENProcess 218 -Pipe 230 -Comment ""NGen Worker Process""
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-8D03-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=CB11A32CB4BDEAC24DF1725B583B12FFC326712C5B021EC0595931C0A9245C74
ParentProcessGuid: {2048537D-90FC-643A-C900-000000000A00}
ParentProcessId: 4524
ParentImage: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe
ParentCommandLine: ""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe"" ExecuteQueuedItems /LegacyServiceBehavior
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:56:45 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-15 11:56:45.238
ProcessGuid: {2048537D-90FD-643A-D400-000000000A00}
ProcessId: 4400
Image: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe
User: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:56:45 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:56:45.248
ProcessGuid: {2048537D-90FD-643A-D500-000000000A00}
ProcessId: 4664
Image: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe
FileVersion: 4.6.1586.0 built by: NETFXREL2
Description: .NET Runtime Optimization Service
Product: Microsoft® .NET Framework
Company: Microsoft Corporation
OriginalFileName: mscorsvw.exe
CommandLine: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe -StartupEvent 224 -InterruptEvent 0 -NGENProcess 230 -Pipe 18c -Comment ""NGen Worker Process""
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-8D03-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=CB11A32CB4BDEAC24DF1725B583B12FFC326712C5B021EC0595931C0A9245C74
ParentProcessGuid: {2048537D-90FC-643A-C900-000000000A00}
ParentProcessId: 4524
ParentImage: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe
ParentCommandLine: ""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe"" ExecuteQueuedItems /LegacyServiceBehavior
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:56:45 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-15 11:56:45.207
ProcessGuid: {2048537D-90FD-643A-D300-000000000A00}
ProcessId: 4144
Image: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe
User: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:56:45 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:56:45.216
ProcessGuid: {2048537D-90FD-643A-D400-000000000A00}
ProcessId: 4400
Image: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe
FileVersion: 4.6.1586.0 built by: NETFXREL2
Description: .NET Runtime Optimization Service
Product: Microsoft® .NET Framework
Company: Microsoft Corporation
OriginalFileName: mscorsvw.exe
CommandLine: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe -StartupEvent 214 -InterruptEvent 0 -NGENProcess 26c -Pipe 210 -Comment ""NGen Worker Process""
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-8D03-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=CB11A32CB4BDEAC24DF1725B583B12FFC326712C5B021EC0595931C0A9245C74
ParentProcessGuid: {2048537D-90FC-643A-C900-000000000A00}
ParentProcessId: 4524
ParentImage: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe
ParentCommandLine: ""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe"" ExecuteQueuedItems /LegacyServiceBehavior
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:56:45 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-15 11:56:45.176
ProcessGuid: {2048537D-90FD-643A-D200-000000000A00}
ProcessId: 1104
Image: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe
User: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:56:45 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:56:45.190
ProcessGuid: {2048537D-90FD-643A-D300-000000000A00}
ProcessId: 4144
Image: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe
FileVersion: 4.6.1586.0 built by: NETFXREL2
Description: .NET Runtime Optimization Service
Product: Microsoft® .NET Framework
Company: Microsoft Corporation
OriginalFileName: mscorsvw.exe
CommandLine: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe -StartupEvent 254 -InterruptEvent 0 -NGENProcess 240 -Pipe 24c -Comment ""NGen Worker Process""
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-8D03-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=CB11A32CB4BDEAC24DF1725B583B12FFC326712C5B021EC0595931C0A9245C74
ParentProcessGuid: {2048537D-90FC-643A-C900-000000000A00}
ParentProcessId: 4524
ParentImage: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe
ParentCommandLine: ""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe"" ExecuteQueuedItems /LegacyServiceBehavior
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:56:45 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-15 11:56:45.176
ProcessGuid: {2048537D-90FD-643A-D100-000000000A00}
ProcessId: 992
Image: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe
User: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:56:45 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:56:45.170
ProcessGuid: {2048537D-90FD-643A-D200-000000000A00}
ProcessId: 1104
Image: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe
FileVersion: 4.6.1586.0 built by: NETFXREL2
Description: .NET Runtime Optimization Service
Product: Microsoft® .NET Framework
Company: Microsoft Corporation
OriginalFileName: mscorsvw.exe
CommandLine: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe -StartupEvent 244 -InterruptEvent 0 -NGENProcess 24c -Pipe 264 -Comment ""NGen Worker Process""
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-8D03-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=CB11A32CB4BDEAC24DF1725B583B12FFC326712C5B021EC0595931C0A9245C74
ParentProcessGuid: {2048537D-90FC-643A-C900-000000000A00}
ParentProcessId: 4524
ParentImage: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe
ParentCommandLine: ""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe"" ExecuteQueuedItems /LegacyServiceBehavior
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:56:45 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-15 11:56:45.113
ProcessGuid: {2048537D-90FD-643A-D000-000000000A00}
ProcessId: 4764
Image: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe
User: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:56:45 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:56:45.123
ProcessGuid: {2048537D-90FD-643A-D100-000000000A00}
ProcessId: 992
Image: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe
FileVersion: 4.6.1586.0 built by: NETFXREL2
Description: .NET Runtime Optimization Service
Product: Microsoft® .NET Framework
Company: Microsoft Corporation
OriginalFileName: mscorsvw.exe
CommandLine: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe -StartupEvent 240 -InterruptEvent 0 -NGENProcess 264 -Pipe 250 -Comment ""NGen Worker Process""
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-8D03-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=CB11A32CB4BDEAC24DF1725B583B12FFC326712C5B021EC0595931C0A9245C74
ParentProcessGuid: {2048537D-90FC-643A-C900-000000000A00}
ParentProcessId: 4524
ParentImage: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe
ParentCommandLine: ""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe"" ExecuteQueuedItems /LegacyServiceBehavior
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:56:45 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-15 11:56:45.098
ProcessGuid: {2048537D-90FD-643A-CF00-000000000A00}
ProcessId: 5008
Image: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe
User: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:56:45 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:56:45.100
ProcessGuid: {2048537D-90FD-643A-D000-000000000A00}
ProcessId: 4764
Image: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe
FileVersion: 4.6.1586.0 built by: NETFXREL2
Description: .NET Runtime Optimization Service
Product: Microsoft® .NET Framework
Company: Microsoft Corporation
OriginalFileName: mscorsvw.exe
CommandLine: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe -StartupEvent 240 -InterruptEvent 0 -NGENProcess 24c -Pipe 234 -Comment ""NGen Worker Process""
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-8D03-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=CB11A32CB4BDEAC24DF1725B583B12FFC326712C5B021EC0595931C0A9245C74
ParentProcessGuid: {2048537D-90FC-643A-C900-000000000A00}
ParentProcessId: 4524
ParentImage: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe
ParentCommandLine: ""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe"" ExecuteQueuedItems /LegacyServiceBehavior
ParentUser: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:56:45 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-04-15 11:56:45.066
ProcessGuid: {2048537D-90FD-643A-CE00-000000000A00}
ProcessId: 708
Image: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe
User: NT AUTHORITY\SYSTEM"
Information,4/15/2023 8:56:45 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-04-15 11:56:45.073
ProcessGuid: {2048537D-90FD-643A-CF00-000000000A00}
ProcessId: 5008
Image: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe
FileVersion: 4.6.1586.0 built by: NETFXREL2
Description: .NET Runtime Optimization Service
Product: Microsoft® .NET Framework
Company: Microsoft Corporation
OriginalFileName: mscorsvw.exe
CommandLine: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvw.exe -StartupEvent 214 -InterruptEvent 0 -NGENProcess 210 -Pipe 200 -Comment ""NGen Worker Process""
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {2048537D-8D03-643A-E703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=CB11A32CB4BDEAC24DF1725B583B12FFC326712C5B021EC0595931C0A9245C74
ParentProcessGuid: {2048537D-90FC-643A-C900-000000000A00}
ParentProcessId: 4524
ParentImage: C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe
ParentCommandLine: ""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\ngen.exe"" ExecuteQueuedItems /LegacyServiceBehavior
ParentUser: NT AUTHORITY\SYSTEM"
